4AUK::4AUK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4AW7::4AW7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
4AWN::4AWN -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
4AY7::4AY7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4AYO::4AYO -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4AZ6::4AZ6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4AZW::4AZW -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4B0A::4B0A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4B0E::4B0E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4B1M::4B1M -- 1  -- author             -- PISA     -- MONOMERIC       -- A, D
4B2N::4B2N -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4B3F::4B3F -- 1  -- author             -- PISA     -- MONOMERIC       -- X
4B46::4B46 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4B4R::4B4R -- 1  -- author             -- PISA     -- MONOMERIC       -- A, C
4B5Z::4B5Z -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4B6G::4B6G -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4B6W::4B6W -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4B6X::4B6X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4B89::4B89 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4B8E::4B8E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4B9G::4B9G -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BB9::4BB9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BC3::4BC3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BDX::4BDX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BFG::4BFG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BFO::4BFO -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
4BGC::4BGC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BGP::4BGP -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BI4::4BI4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BJ0::4BJ0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
4BJI::4BJI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BK7::4BK7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BMD::4BMD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BN4::4BN4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BOE::4BOE -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
4BPF::4BPF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BPS::4BPS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BPZ::4BPZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A, C
4BQ2::4BQ2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BQH::4BQH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BQN::4BQN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BSX::4BSX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BTV::4BTV -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4BX0::4BX0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BXM::4BXM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4BZ4::4BZ4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4C1R::4C1R -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4C20::4C20 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4C4A::4C4A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4C76::4C76 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4C97::4C97 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4C9Y::4C9Y -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4CBE::4CBE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CCW::4CCW -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4CD5::4CD5 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4CD8::4CD8 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4CDJ::4CDJ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CDP::4CDP -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4CEK::4CEK -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4CFI::4CFI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CFS::4CFS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CGS::4CGS -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4CH7::4CH7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CHD::4CHD -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4CHE::4CHE -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4CIH::4CIH -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4CIL::4CIL -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CIT::4CIT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CJ9::4CJ9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CK4::4CK4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CP6::4CP6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CRH::4CRH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CSB::4CSB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CSH::4CSH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CUA::4CUA -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4CVD::4CVD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4CYF::4CYF -- 1  -- author             -- PISA     -- MONOMERIC       -- A, C
4CZG::4CZG -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4D01::4D01 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4D0P::4D0P -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4D0Q::4D0Q -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4D2K::4D2K -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4D3X::4D3X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4D4Q::4D4Q -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4D53::4D53 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4D6G::4D6G -- 1  -- software           -- PISA     -- MONOMERIC       -- A, B
4D8B::4D8B -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DA2::4DA2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DB6::4DB6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DBB::4DBB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DCA::4DCA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DCM::4DCM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DFI::4DFI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DI9::4DI9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DIX::4DIX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DJA::4DJA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DKR::4DKR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DKW::4DKW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DLH::4DLH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DMV::4DMV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DND::4DND -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DNY::4DNY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DO7::4DO7 -- 1  -- author             --          -- MONOMERIC       -- A
4DOO::4DOO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DOV::4DOV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DPZ::4DPZ -- 1  -- author             -- PISA     -- MONOMERIC       -- X
4DQA::4DQA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DSH::4DSH -- 1  -- author             --          -- MONOMERIC       -- A
4DT4::4DT4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DTF::4DTF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DV8::4DV8 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DVC::4DVC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DW4::4DW4 -- 1  -- author             --          -- MONOMERIC       -- A, C, D, E, F
4DWE::4DWE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DWR::4DWR -- 1  -- author             --          -- MONOMERIC       -- B, D
4DXZ::4DXZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4DZ1::4DZ1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E15::4E15 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E2U::4E2U -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E2X::4E2X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E3Y::4E3Y -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E57::4E57 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E5V::4E5V -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E6F::4E6F -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E6X::4E6X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E6Z::4E6Z -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E72::4E72 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E94::4E94 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E9A::4E9A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E9E::4E9E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4E9S::4E9S -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4ECF::4ECF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EDP::4EDP -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EE6::4EE6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EEW::4EEW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EFF::4EFF -- 1  -- author             --          -- MONOMERIC       -- A
4EFO::4EFO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EFP::4EFP -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EGD::4EGD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EI7::4EI7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EIC::4EIC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EIH::4EIH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EIU::4EIU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EJ6::4EJ6 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4EKF::4EKF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EL6::4EL6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4ELL::4ELL -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EMN::4EMN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EO0::4EO0 -- 1  -- author             --          -- MONOMERIC       -- A
4EO1::4EO1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EO7::4EO7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EPZ::4EPZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EQ3::4EQ3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EQB::4EQB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EQL::4EQL -- 1  -- author             --          -- MONOMERIC       -- A
4EQP::4EQP -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4ERC::4ERC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4ERN::4ERN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4ES9::4ES9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4ESM::4ESM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4ETN::4ETN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4ETR::4ETR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EU0::4EU0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EUO::4EUO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EVW::4EVW -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4EW1::4EW1 -- 1  -- author             --          -- MONOMERIC       -- A
4EYC::4EYC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EYT::4EYT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EYZ::4EYZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4EZI::4EZI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4F06::4F06 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4F0W::4F0W -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4F11::4F11 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4F1V::4F1V -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4F2F::4F2F -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4F3N::4F3N -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4F54::4F54 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4F9Z::4F9Z -- 1  -- author             --          -- MONOMERIC       -- D
4FB2::4FB2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FBC::4FBC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FBS::4FBS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FC9::4FC9 -- 1  -- author             -- PISA     -- MONOMERIC       -- B
4FCA::4FCA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FCW::4FCW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FD0::4FD0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FD7::4FD7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FDY::4FDY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FF5::4FF5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FFE::4FFE -- 1  -- author             --          -- MONOMERIC       -- X
4FFL::4FFL -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FGQ::4FGQ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FH0::4FH0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FHG::4FHG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FLE::4FLE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FNV::4FNV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FO1::4FO1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FO9::4FO9 -- 1  -- author             --          -- MONOMERIC       -- A
4FPW::4FPW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FQG::4FQG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FR9::4FR9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FS7::4FS7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FS8::4FS8 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FSS::4FSS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FTD::4FTD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FU6::4FU6 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4FVM::4FVM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FX5::4FX5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FXQ::4FXQ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4FYB::4FYB -- 1  -- author             -- PISA     -- MONOMERIC       -- B
4FZ4::4FZ4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G08::4G08 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4G0X::4G0X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G22::4G22 -- 1  -- author             --          -- MONOMERIC       -- A
4G26::4G26 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G29::4G29 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G2A::4G2A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G32::4G32 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G3H::4G3H -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G3N::4G3N -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G3O::4G3O -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G4K::4G4K -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G54::4G54 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G68::4G68 -- 1  -- author             -- PISA     -- MONOMERIC       -- A, D
4G78::4G78 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4G9E::4G9E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GA2::4GA2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GB7::4GB7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GBF::4GBF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GBM::4GBM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GBS::4GBS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GC1::4GC1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A, C
4GC3::4GC3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GCO::4GCO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GDJ::4GDJ -- 1  -- author             -- PISA     -- MONOMERIC       -- A, E
4GEI::4GEI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GHN::4GHN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GJZ::4GJZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GKF::4GKF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GLK::4GLK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GMO::4GMO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GMQ::4GMQ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GMU::4GMU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GNR::4GNR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GOQ::4GOQ -- 1  -- author             --          -- MONOMERIC       -- A
4GOS::4GOS -- 1  -- software           -- PISA     -- MONOMERIC       -- A, B
4GOU::4GOU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GPV::4GPV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GQO::4GQO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GS5::4GS5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GUC::4GUC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GUD::4GUD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GVF::4GVF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GX8::4GX8 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GXT::4GXT -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4GXW::4GXW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GXZ::4GXZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GZC::4GZC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4GZK::4GZK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4H0A::4H0A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4H0C::4H0C -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4H27::4H27 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4H2D::4H2D -- 1  -- author             --          -- MONOMERIC       -- A
4H3T::4H3T -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4H3W::4H3W -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4H4A::4H4A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4H4D::4H4D -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4H4N::4H4N -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4H5I::4H5I -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4H6X::4H6X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4H79::4H79 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4H7W::4H7W -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HBD::4HBD -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4HBZ::4HBZ -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4HCS::4HCS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HD1::4HD1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HD4::4HD4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HD9::4HD9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HDE::4HDE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HE6::4HE6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HG2::4HG2 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4HGU::4HGU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HH5::4HH5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HHU::4HHU -- 1  -- author             --          -- MONOMERIC       -- A
4HJH::4HJH -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4HJI::4HJI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HKG::4HKG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HKH::4HKH -- 1  -- author             --          -- MONOMERIC       -- A
4HL4::4HL4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HLB::4HLB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HLX::4HLX -- 1  -- software           -- PISA     -- MONOMERIC       -- A
4HN9::4HN9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HNO::4HNO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HOU::4HOU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HQ1::4HQ1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B, C
4HS1::4HS1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HVT::4HVT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HW6::4HW6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HWC::4HWC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HWM::4HWM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4HY4::4HY4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I0O::4I0O -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I16::4I16 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I1F::4I1F -- 1  -- author             --          -- MONOMERIC       -- A
4I3F::4I3F -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I4C::4I4C -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I5J::4I5J -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I5T::4I5T -- 1  -- author             --          -- MONOMERIC       -- A
4I68::4I68 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I6O::4I6O -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I6X::4I6X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I84::4I84 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I86::4I86 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I8H::4I8H -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I8I::4I8I -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4I93::4I93 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IAU::4IAU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IC4::4IC4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IC9::4IC9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4ICI::4ICI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4ICU::4ICU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IE5::4IE5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IF5::4IF5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IFA::4IFA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IGB::4IGB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IGI::4IGI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IIK::4IIK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IKD::4IKD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IKV::4IKV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IL7::4IL7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4ILV::4ILV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IN0::4IN0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A, C
4INO::4INO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4INW::4INW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IQN::4IQN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IQZ::4IQZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IRF::4IRF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IRX::4IRX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IT3::4IT3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IUP::4IUP -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IUS::4IUS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IUW::4IUW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IVV::4IVV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IWB::4IWB -- 1  -- author             --          -- MONOMERIC       -- A
4IYK::4IYK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IZE::4IZE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IZO::4IZO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4IZX::4IZX -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
4J0D::4J0D -- 1  -- author             --          -- MONOMERIC       -- A
4J37::4J37 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4J3V::4J3V -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B, C
4J5M::4J5M -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4J5Q::4J5Q -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4J7N::4J7N -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4J7O::4J7O -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4JB3::4JB3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4JBU::4JBU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4JD0::4JD0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4JG2::4JG2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4JG5::4JG5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4JGL::4JGL -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4JGW::4JGW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4JHT::4JHT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4JHY::4JHY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4JJA::4JJA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
4JL2::4JL2 -- 1  -- author             --          -- MONOMERIC       -- A
4JM1::4JM1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
